0	0.99815602993574615
1	0.95580770244870294
2	0.92036154513785851
3	0.9131335958749206
4	0.90528968917608332
5	0.90423275027243333
6	0.79376477817274571
7	0.79350123760087665
8	0.75243015460990703
9	0.75007191383302163
10	0.74986249885503176
11	0.72482900942041539
12	0.70840951021060561
13	0.7081845831935426
14	0.70765292469659147
15	0.70683650906312046
16	0.69221427559463367
17	0.68841825450982108
18	0.59434706493017997
19	0.5492605120713383
20	0.54492364978402885
21	0.51853830707935655
22	0.45881952840932699
23	0.45586574999785368
24	0.42957248559117672
25	0.42938704491449026
26	0.42533199404756783
27	0.40669883352414293
28	0.40640664879748251
29	0.40492454552060758
30	0.39493738722818283
31	0.38052776248887943
32	0.35270376195501807
33	0.35208017309458056
34	0.34487394486189399
35	0.34321890317972614
36	0.34028262537973492
37	0.33644399299608047
38	0.33636639195130685
39	0.33129984685220226
40	0.32621072949958124
41	0.32620872458119421
42	0.32232467423606503
43	0.31326702779677967
44	0.30955343432505267
45	0.30923112552359866
46	0.30898551660401874
47	0.28611560045195433
48	0.28191740661089021
49	0.27287242173378973
0	0.92722377590496563
1	0.9191662870174635
2	0.89584715238515245
3	0.8869262508938216
4	0.86865745068875144
5	0.85504127038776645
6	0.85310260646958114
7	0.73687229148654332
8	0.73359411116602824
9	0.72793009013862253
10	0.69996728207370873
11	0.66260754953778001
12	0.66233778384159137
13	0.64569058739649876
14	0.62310701393178292
15	0.60934506851516657
16	0.60891226976766244
17	0.60884190064104615
18	0.60745553258200569
19	0.60264287364345792
20	0.56995486047746513
21	0.54905296921930391
22	0.52670172779136037
23	0.52244864378047096
24	0.50921722512952261
25	0.49495378949523222
26	0.49298578880962862
27	0.3927592116353707
28	0.33319342993168843
29	0.32175001487222854
30	0.31524590594507251
31	0.31402154245902691
32	0.30588781152968164
33	0.30570467426452241
34	0.3021282136323224
35	0.30167841762870062
36	0.27668181964612359
37	0.27602948085617529
38	0.26859608002827734
39	0.26669929276434262
40	0.26494589875503133
41	0.25789041327852424
42	0.25787206567411292
43	0.24751551717650835
44	0.23490290760123725
45	0.23069503960789758
46	0.22739949061912607
47	0.22471584987527857
48	0.20156900020100355
49	0.20156649326798173
0	0.97136322242815609
1	0.95076704212152041
2	0.94531187684400941
3	0.94145947219480619
4	0.93162942468334053
5	0.88147555780062414
6	0.8681153422524277
7	0.71572211807473585
8	0.67390250725175282
9	0.6571124004836596
10	0.65129895963912232
11	0.63660786445083051
12	0.6312039108625509
13	0.55486215497363667
14	0.50073891473218646
15	0.50073297461978694
16	0.49342853699727618
17	0.4805551532602006
18	0.47987572216421776
19	0.45192877650408292
20	0.45085066841333321
21	0.44859685731952015
22	0.40896854151482998
23	0.34051381711913109
24	0.30966451568824521
25	0.29489864164324281
26	0.28783201224222887
27	0.28425353111512808
28	0.27965145397797336
29	0.26475000777478092
30	0.26474877411479819
31	0.23194017954010399
32	0.22804763705381925
33	0.22804751983255994
34	0.22612282115288618
35	0.22489246346262831
36	0.22317036426853556
37	0.20537653484775112
38	0.20074647184760486
39	0.19865392070200441
40	0.1919206909544815
41	0.19159621404862426
42	0.191589174683896
43	0.19127080486099951
44	0.1912583792134423
45	0.19118354048588379
46	0.18290855649268872
47	0.18284091355995724
48	0.1792414226415967
49	0.17891488720990156
