0	0.95535065878025061
5	0.80142678294090408
10	0.67309090474102984
15	0.60784753312475648
0	0.90737160325432786
5	0.6215470692660755
10	0.58716694261259483
15	0.55983703521378125
0	0.99382724086901786
5	0.82988668826372436
10	0.70623179921813473
15	0.53485035265649772
0	0.99999777186401273
5	0.79193923804073618
10	0.71322810582039575
15	0.61988729746385773
0	0.99578424561603607
5	0.94590296405190089
10	0.83990785484502095
15	0.68030639114168656
0	0.87631086928128454
5	0.61043264958143861
10	0.50036690429712471
15	0.42392037067580007
0	0.84950101384126087
5	0.73459790634139921
10	0.71843910630651875
15	0.55560256632244021
0	0.99287211061015612
5	0.73510311419464669
10	0.70152431796029013
15	0.64585765206699464
0	0.9985360461175673
5	0.75195442188766892
10	0.69730731835674342
15	0.67309712023867185
0	0.99707389795138823
5	0.78302550700224605
10	0.69536155160953139
15	0.65867895117020725
0	0.97614621040986893
5	0.85068253403396354
10	0.6668290952053173
15	0.62111216414807335
"ITE00100550"	83
0	0.99648820362695079
5	0.96425837667266712
10	0.87129508822555346
15	0.79041627702600759
0	0.99801666667336286
5	0.79882022222109916
10	0.76680735683620316
15	0.62684714016800247
0	0.98935015108562463
5	0.72285569398709959
10	0.56605558408522538
15	0.55475971492418374
0	0.9062645594197497
5	0.75234999948203529
10	0.60293360049976963
15	0.56411232750036278
0	0.91596156781667581
5	0.75141087937764572
10	0.63454420830997771
15	0.51889150566777609
0	0.99757494414076109
5	0.66219879987157393
10	0.60237778927643904
15	0.5340381085712318
0	0.98441835612519757
5	0.80382878761416465
10	0.72072808160056878
15	0.59437356903171845
0	0.76296501331393407
5	0.62276830260096527
10	0.58071597880662984
15	0.5465658029917293
0	0.73392220598785951
5	0.61203305275447428
10	0.5056057250933117
15	0.44372019677064301
0	0.7354720773454072
5	0.66344726142846022
10	0.56814479112749616
15	0.55822601951150974
0	0.72005914633871004
5	0.5753380126662383
10	0.46954151700284114
15	0.42134863991145621
"ITE00100554"	91
