ASN00026005,312,0
ASN00026016,307,0
ASN00026019,315,0
ASN00026020,365,0
ASN00026026,698,0
ASN00026045,902,0
ASN00026082,457,0
ASN00026089,365,0
ASN00026091,719,0
ASN00026099,361,0
ASN00026100,352,0
ASN00027005,700,0
ASN00027022,365,0
ASN00027054,359,0
ASN00027058,310,0
ASN00028007,364,0
ASN00029004,702,0
ASN00029009,730,0
ASN00029025,1034,0
ASN00029038,191,0
ASN00029063,332,0
ASN00029090,729,0
ASN00029139,365,0
ASN00030018,365,0
ASN00030024,351,0
ASN00030045,1429,0
ASN00030124,212,0
ASN00031010,365,0
ASN00031011,730,0
ASN00031016,364,0
ASN00031029,363,0
ASN00031034,351,0
ASN00031066,345,0
ASN00031084,184,0
ASN00031108,365,0
ASN00031193,360,0
ASN00032025,1449,0
ASN00032037,711,0
ASN00032078,359,0
ASN00032141,326,0
ASN00033001,882,0
ASN00033007,350,0
ASN00033013,558,0
ASN00033045,361,0
ASN00033046,729,0
ASN00033047,546,0
ASN00033058,353,0
ASN00033061,289,0
ASN00033065,364,0
ASN00033077,612,0
ASN00033090,362,0
ASN00033255,331,0
ASN00033295,316,0
ASN00033297,363,0
ASN00034002,728,0
ASN00034084,359,0
ASN00035019,362,0
ASN00035027,2184,0
ASN00035065,605,0
ASN00035069,320,0
ASN00035070,364,0
ASN00035149,327,0
ASN00036026,587,0
ASN00036030,730,0
ASN00036031,365,0
ASN00036047,356,0
ASN00037010,724,0
ASN00037036,412,0
ASN00037043,363,0
ASN00037051,365,0
ASN00038003,1796,0
ASN00038024,365,0
ASN00039004,479,0
ASN00039014,215,0
ASN00039015,730,0
ASN00039039,1456,0
ASN00039059,1342,0
ASN00039069,499,0
ASN00039083,510,0
ASN00039085,338,0
ASN00039090,86,0
ASN00039122,355,0
ASN00039128,347,0
ASN00039171,365,0
ASN00039304,128,0
ASN00039314,363,0
ASN00039322,32,0
ASN00040004,365,0
ASN00040040,357,0
ASN00040068,365,0
ASN00040082,364,0
ASN00040101,558,0
ASN00040112,728,0
ASN00040126,722,0
ASN00040189,325,0
ASN00040214,730,0
ASN00040223,365,0
ASN00040241,364,0
ASN00040264,284,0
ASN00040282,255,0
ASN00040318,416,0
ASN00040405,364,0
ASN00040418,18,0
ASN00040428,365,0
ASN00040436,729,0
ASN00040454,363,0
ASN00040764,336,0
ASN00040850,196,0
ASN00040852,342,0
ASN00040861,364,0
ASN00041011,665,0
ASN00041023,1454,0
ASN00041038,630,0
ASN00041056,513,0
ASN00041095,326,0
ASN00041100,233,0
ASN00041176,730,0
ASN00041359,365,0
ASN00041529,351,0
ASN00042023,270,0
ASN00043015,226,0
ASN00043020,353,0
ASN00043035,365,0
ASN00043091,359,0
ASN00044010,365,0
ASN00044021,365,0
ASN00044022,349,0
ASN00044026,365,0
ASN00045015,364,0
ASN00046037,965,0
ASN00046042,335,0
ASN00046043,365,0
ASN00046126,365,0
ASN00046128,348,0
ASN00047029,362,0
ASN00047048,53,0
ASN00047102,349,0
ASN00048013,1084,0
ASN00048015,539,0
ASN00048030,358,0
ASN00048031,344,0
ASN00048237,718,0
ASN00048243,198,0
ASN00048245,669,0
ASN00049002,246,0
ASN00049019,683,0
ASN00050017,365,0
ASN00050031,365,0
ASN00050052,352,0
ASN00050102,365,0
ASN00051010,249,0
ASN00051039,365,0
ASN00051048,356,0
ASN00051049,360,0
ASN00052020,330,0
ASN00052026,365,0
ASN00053030,695,0
ASN00053115,365,0
ASN00054003,722,0
ASN00054004,204,0
ASN00054036,290,0
ASN00054104,730,0
ASN00055023,259,0
ASN00055024,730,0
ASN00055136,365,0
ASN00056002,365,0
ASN00056011,361,0
ASN00056017,2182,0
ASN00056018,513,0
ASN00056032,365,0
ASN00056229,365,0
ASN00056238,343,0
ASN00057009,364,0
ASN00057021,173,0
ASN00058012,727,0
ASN00058027,290,0
ASN00058065,364,0
ASN00058131,722,0
ASN00058158,365,0
ASN00058208,302,0
ASN00059001,362,0
ASN00059030,365,0
ASN00059040,140,0
ASN00059140,365,0
ASN00060026,365,0
ASN00060030,726,0
ASN00060085,729,0
ASN00061029,365,0
ASN00061051,365,0
ASN00061055,362,0
ASN00061078,1824,0
ASN00061086,365,0
ASN00061089,730,0
ASN00061242,714,0
ASN00061250,700,0
ASN00061351,354,0
ASN00061392,365,0
ASN00061397,336,0
ASN00062005,129,0
ASN00062013,275,0
ASN00062100,355,0
ASN00063004,364,0
ASN00063005,365,0
ASN00063010,719,0
ASN00063021,364,0
ASN00063036,210,0
ASN00063053,245,0
ASN00063063,247,0
ASN00063216,29,0
ASN00063224,723,0
ASN00063231,730,0
ASN00063292,356,0
ASN00063293,621,0
ASN00063303,362,0
ASN00063305,258,0
ASN00064008,362,0
ASN00064009,248,0
ASN00065016,730,0
ASN00065034,959,0
ASN00065068,346,0
ASN00065070,335,0
ASN00066059,364,0
ASN00066062,365,0
ASN00066124,347,0
ASN00066131,365,0
ASN00066194,68,0
ASN00066195,359,0
ASN00067010,319,0
ASN00067019,331,0
ASN00067035,730,0
ASN00067119,364,0
ASN00068034,365,0
ASN00068038,245,0
ASN00068045,359,0
ASN00068053,365,0
ASN00068072,694,0
ASN00068076,730,0
ASN00068081,610,0
ASN00068151,362,0
ASN00068188,730,0
ASN00069002,730,0
ASN00069017,700,0
ASN00069022,1456,0
ASN00069049,353,0
ASN00069093,726,0
ASN00069132,685,0
ASN00069134,365,0
ASN00069147,364,0
ASN00070005,720,0
ASN00070014,730,0
ASN00070037,108,0
ASN00070067,315,0
ASN00070080,358,0
ASN00070206,363,0
ASN00070241,365,0
ASN00070258,362,0
ASN00070263,350,0
ASN00070330,364,0
ASN00071003,646,0
ASN00071010,181,0
ASN00071032,525,0
ASN00072060,730,0
ASN00072090,325,0
ASN00072146,358,0
ASN00072150,365,0
ASN00072151,544,0
ASN00072160,359,0
ASN00072161,361,0
ASN00073014,102,0
ASN00073016,363,0
ASN00073038,295,0
ASN00073054,361,0
ASN00073127,331,0
ASN00073128,365,0
ASN00074034,721,0
ASN00074039,325,0
ASN00074069,351,0
ASN00074106,365,0
ASN00074114,728,0
ASN00074128,1821,0
ASN00074221,365,0
ASN00075031,722,0
ASN00075032,1449,0
ASN00075039,227,0
ASN00075041,198,0
ASN00076031,365,0
ASN00076064,356,0
ASN00076077,365,0
ASN00076125,15,0
ASN00077042,365,0
ASN00078015,365,0
ASN00078031,875,0
ASN00079023,728,0
ASN00079040,363,0
ASN00080015,365,0
ASN00080091,730,0
ASN00080128,365,0
ASN00081003,729,0
ASN00081057,343,0
ASN00082001,656,0
ASN00082002,724,0
ASN00082039,360,0
ASN00082056,364,0
ASN00082068,312,0
ASN00082076,365,0
ASN00082137,180,0
ASN00083024,365,0
ASN00083033,365,0
ASN00083073,62,0
ASN00083083,214,0
ASN00083084,361,0
ASN00083085,363,0
ASN00084027,255,0
ASN00084030,304,0
ASN00084070,701,0
ASN00084143,336,0
ASN00084144,356,0
ASN00085072,365,0
ASN00085093,358,0
ASN00085103,365,0
ASN00085153,264,0
ASN00085227,365,0
ASN00085240,350,0
ASN00085279,364,0
ASN00086017,365,0
ASN00086068,364,0
ASN00086071,730,0
ASN00086077,726,0
ASN00086104,356,0
ASN00086127,360,0
ASN00086147,365,0
ASN00086224,361,0
ASN00086245,267,0
ASN00086282,365,0
ASN00086383,365,0
ASN00087031,365,0
ASN00087113,365,0
ASN00087117,365,0
ASN00088014,191,0
ASN00088043,727,0
ASN00088051,365,0
ASN00088110,706,0
ASN00088162,365,0
ASN00089085,365,0
ASN00090014,1091,0
ASN00090015,1394,0
ASN00090044,365,0
ASN00090048,175,0
ASN00090082,365,0
ASN00090103,718,0
ASN00090135,364,0
ASN00090147,333,0
ASN00090148,359,0
ASN00090162,357,0
ASN00090171,365,0
ASN00090172,364,0
ASN00090173,365,0
ASN00090175,362,0
ASN00090184,701,0
ASN00091022,365,0
ASN00091030,362,0
ASN00091049,1095,0
ASN00091057,365,0
ASN00091080,302,0
ASN00091082,357,0
ASN00091091,365,0
ASN00091104,729,0
ASN00091107,3,0
ASN00091111,365,0
ASN00091119,725,0
ASN00091186,365,0
ASN00091218,363,0
ASN00091219,365,0
ASN00091232,364,0
ASN00091237,365,0
ASN00091291,350,0
ASN00091292,725,0
ASN00092003,365,0
ASN00092027,730,0
ASN00092033,350,0
ASN00092037,365,0
ASN00092045,365,0
ASN00092120,362,0
ASN00093036,133,0
ASN00094007,334,0
ASN00094008,727,0
ASN00094027,357,0
ASN00094029,1095,0
ASN00094036,357,0
ASN00094041,365,0
ASN00094056,364,0
ASN00094069,360,0
ASN00094087,666,0
ASN00094137,266,0
ASN00094157,364,0
ASN00094191,260,0
ASN00095003,365,0
ASN00095011,364,0
ASN00095015,272,0
ASN00095018,354,0
ASN00096005,285,0
ASN00096015,361,0
ASN00096034,340,0
ASN00096071,364,0
ASN00097000,365,0
ASN00097014,193,0
ASN00097072,120,0
ASN00097073,357,0
ASN00098001,365,0
ASN00098017,365,0
ASN00099001,730,0
ASN00099005,364,0
AU000005010,1825,0
AU000005901,1095,0
AU000006306,730,0
AU000011801,1095,0
AU000015410,1095,0
AU000016402,730,0
AY000089564,365,0
AY000089571,1403,0
AY000089611,272,0
AY000889630,365,0
AY000889680,730,0
AY000890550,336,0
AY000896640,363,0
AYW00057801,47,0
AYW00077401,347,0
AYW00086101,365,0
AYW00087701,46,0
AYW00090001,727,0
BC000068026,496,0
BC000068032,196,0
BC000068234,184,0
BC000068328,355,0
BC005847300,27,0
BC008948490,364,0
BDM00078016,271,0
BE000006447,985,0
BF000078073,334,0
BKE00100933,1095,0
BL000085041,240,0
BL000085043,240,0
BL000085141,625,0
BL000085364,475,0
BN000005306,365,0
BN000005319,365,0
BN000005331,365,0
BN000005344,730,0
BOM00026566,88,0
BOM00026643,321,0
BOM00026645,273,0
BOM00026653,150,0
BOM00026659,1,0
BOM00026666,917,0
BOM00026701,365,0
BOM00026706,730,0
BOM00026749,136,0
BOM00026759,69,0
BOM00026763,11,0
BOM00026825,317,0
BOM00026832,335,0
BOM00026850,730,0
BOM00026855,205,0
BOM00026864,321,0
BOM00026887,316,0
BOM00026941,610,0
BOM00026961,601,0
BOM00026966,191,0
BOM00026974,180,0
BOM00033001,1,0
BOM00033008,730,0
BOM00033019,323,0
BOM00033038,365,0
BOM00033041,317,0
BOM00033105,83,0
BR000083361,12,0
BR000352000,264,0
BR001248000,1,0
BR001657003,1,0
BR001846000,1,0
BR001941020,1,0
BR001957002,61,0
BR002244032,2,0
BR002245032,3,0
BR002351003,152,0
BR002548005,11,0
BR002549075,85,0
BR002554002,287,0
BR002649005,1,0
BR00D8-0390,14,0
BR00E3-0070,2,0
BR00E4-1230,95,0
BR037041370,210,0
BR047571250,2,0
BR047635180,8,0
BR048620980,2,0
CA001011500,4,0
CA001011920,365,0
CA001012008,697,0
CA001012010,364,0
CA001012040,730,0
CA001012046,365,0
CA001012055,218,0
CA001012573,362,0
CA001012700,365,0
CA001013720,273,0
CA001014820,340,0
CA001015160,365,0
CA001016203,365,0
CA001016335,264,0
CA001016780,365,0
CA001016940,363,0
CA001016990,365,0
CA0010169DK,1825,0
CA001017101,365,0
CA001017230,365,0
CA001017254,364,0
CA001017559,264,0
CA001018610,1095,0
CA001018620,365,0
CA001018651,359,0
CA001018660,120,0
CA001018FJ5,365,0
CA001020270,365,0
CA001020590,291,0
CA001021261,730,0
CA001021262,1034,0
CA001021480,365,0
CA001021737,364,0
CA001021950,364,0
CA001021988,138,0
CA001022571,358,0
CA001022689,31,0
CA001022795,301,0
CA001023037,365,0
CA001024638,365,0
CA001025240,365,0
CA001025340,359,0
CA001025370,720,0
CA001025915,350,0
CA001025977,364,0
CA001026170,730,0
CA001026270,1094,0
CA001026323,365,0
CA001026565,365,0
CA001026639,718,0
CA001028340,365,0
CA001028L3M,365,0
CA00102JR88,720,0
CA001030210,365,0
CA001030230,365,0
CA001031110,1095,0
CA001031352,271,0
CA001031413,245,0
CA001031650,420,0
CA001032730,365,0
CA001033232,730,0
CA001033483,353,0
CA001035612,363,0
CA001035614,365,0
CA001035940,365,0
CA001036240,365,0
CA001036570,365,0
CA001036572,1094,0
CA001036B06,360,0
CA001037650,1095,0
CA001038205,335,0
CA001038330,365,0
CA001040390,335,0
CA001041050,1094,0
CA001043150,690,0
CA001043152,305,0
CA001044840,727,0
CA001046391,665,0
CA001047672,397,0
CA001048898,365,0
CA001048974,184,0
CA001051350,1095,0
CA001054500,730,0
CA001054920,730,0
CA001057050,1095,0
CA001057192,365,0
CA00105PA91,689,0
CA001060080,729,0
CA001060840,1095,0
CA001060841,365,0
CA001063690,365,0
CA001064020,365,0
CA001064227,365,0
CA001064728,323,0
CA001065170,243,0
CA001065670,727,0
CA001066420,729,0
CA001066480,730,0
CA001066481,365,0
CA001066787,365,0
CA001066JFQ,329,0
CA001067740,1460,0
CA001067776,365,0
CA001068100,330,0
CA001068130,365,0
CA001068131,365,0
CA001068170,359,0
CA001068677,730,0
CA001073615,364,0
CA001073L4F,356,0
CA001075253,362,0
CA001075520,365,0
CA001076886,1095,0
CA001077500,730,0
CA001080870,365,0
CA001084490,294,0
CA001084731,365,0
CA001085835,365,0
CA001086082,725,0
CA001086090,365,0
CA001086550,572,0
CA001087600,365,0
CA001087950,721,0
CA001088970,365,0
CA001090300,723,0
CA001090660,976,0
CA001091169,1094,0
CA001092490,365,0
CA001092520,93,0
CA001092685,333,0
CA001092905,728,0
CA001092970,365,0
CA001093474,360,0
CA001094125,354,0
CA001094127,365,0
CA001094455,356,0
CA001094719,349,0
CA001094955,365,0
CA001095018,364,0
CA0010952B9,365,0
CA001095820,365,0
CA001096450,365,0
CA001096458,365,0
CA001096468,1095,0
CA001096600,1017,0
CA001096635,362,0
CA001096660,365,0
CA001098318,363,0
CA001098954,359,0
CA001098D90,726,0
CA00109C0LF,729,0
CA00109E7R6,334,0
CA00109QJ3G,348,0
CA00109QR57,365,0
CA001100030,730,0
CA001100120,1429,0
CA001101155,365,0
CA001101158,711,0
CA001101530,332,0
CA001101540,365,0
CA001101545,363,0
CA001101708,585,0
CA001101890,730,0
CA001102220,722,0
CA001102417,365,0
CA001103326,306,0
CA001103332,685,0
CA001103333,730,0
CA001103510,1094,0
CA001104468,365,0
CA001104488,349,0
CA001104555,365,0
CA001104562,363,0
CA001105192,365,0
CA001105550,1093,0
CA001105658,628,0
CA001106178,365,0
CA001106180,730,0
CA001106256,28,0
CA001106865,730,0
CA001106CL2,361,0
CA001107710,729,0
CA001107785,1338,0
CA001107878,351,0
CA001107879,334,0
CA001108436,682,0
CA001108447,365,0
CA001108465,1095,0
CA001108825,46,0
CA001108906,275,0
CA001108910,1420,0
CA00110N666,356,0
CA001113072,355,0
CA001113420,361,0
CA001113540,365,0
CA001114745,730,0
CA001120633,364,0
CA001122541,626,0
CA001123360,1050,0
CA001123390,365,0
CA001123750,365,0
CA001123930,730,0
CA001123972,277,0
CA001123975,365,0
CA001123984,710,0
CA001123990,712,0
CA001123992,358,0
CA0011239R0,730,0
CA001124110,365,0
CA001124112,717,0
CA001124668,180,0
CA001124860,365,0
CA001125060,214,0
CA001125079,364,0
CA001125381,688,0
CA001125585,1064,0
CA001125586,365,0
CA001125700,1086,0
CA001125760,813,0
CA001125865,363,0
CA001126070,363,0
CA001126077,364,0
CA001126505,730,0
CA001126510,365,0
CA001127358,723,0
CA001127800,183,0
CA001128553,361,0
CA001128580,729,0
CA001128583,365,0
CA00112FN0M,720,0
CA001130771,364,0
CA001131410,730,0
CA001133270,730,0
CA001133300,365,0
CA001134130,310,0
CA001135126,363,0
CA001140905,365,0
CA001141455,1067,0
CA001142160,365,0
CA001142400,365,0
CA001142574,365,0
CA001142820,504,0
CA001143900,243,0
CA001144413,57,0
CA001144580,365,0
CA001145297,5,0
CA001145460,670,0
CA001145M29,365,0
CA001146168,365,0
CA001146874,364,0
CA001147620,251,0
CA001148957,271,0
CA00114B1F0,312,0
CA00114EMDM,718,0
CA00114Q3C9,365,0
CA001152090,365,0
CA001152653,347,0
CA001152670,364,0
CA001152850,1089,0
CA001153034,4,0
CA001154203,727,0
CA001154400,656,0
CA001154405,365,0
CA001155490,365,0
CA001157380,343,0
CA001158692,580,0
CA001158730,365,0
CA001160450,1153,0
CA001160511,160,0
CA001160540,730,0
CA001160899,730,0
CA001160986,365,0
CA00116146F,363,0
CA001161F55,365,0
CA001162265,365,0
CA001162580,365,0
CA001162784,365,0
CA001163340,365,0
CA001163400,730,0
CA001163779,365,0
CA001163780,1095,0
CA001163810,726,0
CA001163875,656,0
CA001164730,349,0
CA001164G1E,365,0
CA001165030,345,0
CA001165225,363,0
CA001165791,1047,0
CA001166760,546,0
CA001166912,365,0
CA001166945,365,0
CA001166946,365,0
CA001167193,264,0
CA001167590,365,0
CA001167635,365,0
CA001167778,348,0
CA001167980,365,0
CA00116HFF6,728,0
CA001171105,357,0
CA001172870,730,0
CA001173191,365,0
CA001173210,90,0
CA001173242,361,0
CA001173BDB,51,0
CA001175122,322,0
CA001176750,726,0
CA001176751,90,0
CA001177290,337,0
CA001178339,365,0
CA00117900R,198,0
CA0011790J1,306,0
CA001180585,730,0
CA001180750,362,0
CA001181120,454,0
CA001181465,188,0
CA001181508,728,0
CA001183090,1825,0
CA001186171,365,0
CA001186350,365,0
CA001186428,299,0
CA001186A71,658,0
CA001187335,6,0
CA001191440,299,0
CA001192340,301,0
CA001192940,1780,0
CA001192950,365,0
CA001194722,404,0
CA001195J29,1458,0
CA001197530,1095,0
CA00119BLM0,8,0
CA001200560,1062,0
CA001203255,365,0
CA001206197,727,0
CA001208040,208,0
CA002100120,47,0
CA002100161,278,0
CA002100165,169,0
CA002100174,357,0
CA002100182,365,0
CA002100300,695,0
CA002100400,699,0
CA002100402,365,0
CA002100468,329,0
CA002100500,606,0
CA002100517,262,0
CA002100660,351,0
CA002100679,335,0
CA002100680,236,0
CA002100697,117,0
CA002100700,730,0
CA002100709,363,0
CA002100719,363,0
CA002100794,299,0
CA002100880,730,0
CA002100940,268,0
CA002100950,8,0
CA002100FCG,456,0
CA002101030,555,0
CA002101033,253,0
CA002101095,327,0
CA002101100,334,0
CA002101300,1095,0
CA002200100,365,0
CA002201022,695,0
CA0022010H0,275,0
CA002201400,365,0
CA002201450,365,0
CA002201500,358,0
CA002201575,699,0
CA002201601,663,0
CA002201700,233,0
CA002201900,355,0
CA002201998,517,0
CA002202100,670,0
CA002202101,365,0
CA002202198,288,0
CA002202351,297,0
CA002202398,1089,0
CA002202400,365,0
CA002202560,346,0
CA002202570,903,0
CA002202678,364,0
CA002202800,727,0
CA002203057,325,0
CA002203058,364,0
CA002203095,68,0
CA002203700,365,0
CA002203910,730,0
CA002204000,423,0
CA002204100,365,0
CA00220B6Q3,255,0
CA00220L001,364,0
CA002300500,1825,0
CA002300700,365,0
CA002300900,730,0
CA002300904,8,0
CA002301000,1095,0
CA002301100,365,0
CA002301153,363,0
CA002302650,608,0
CA002302680,716,0
CA0023026HN,365,0
CA002303093,358,0
CA002303685,243,0
CA002400305,7,0
CA002400400,995,0
CA002400570,88,0
CA002400595,363,0
CA002400602,728,0
CA002400654,89,0
CA002400800,365,0
CA002402346,491,0
CA002402590,730,0
CA002402600,365,0
CA002402684,365,0
CA002402900,730,0
CA002403053,365,0
CA002403490,333,0
CA002403500,1095,0
CA002403600,365,0
CA002403602,35,0
CA002403756,336,0
CA002403945,149,0
CA002502500,363,0
CA002502700,365,0
CA002503650,244,0
CA00250M001,365,0
CA003010160,351,0
CA003010234,353,0
CA003010815,628,0
CA003010830,1061,0
CA003010890,1081,0
CA003011120,1,0
CA003011240,1095,0
CA003011474,304,0
CA003011854,723,0
CA003011880,730,0
CA003011890,182,0
CA003012195,720,0
CA003012205,365,0
CA003012208,385,0
CA003012280,365,0
CA003012330,77,0
CA003012652,365,0
CA003012710,358,0
CA003012817,365,0
CA003012990,365,0
CA003012992,517,0
CA003013247,359,0
CA003013345,280,0
CA003013640,354,0
CA003013645,359,0
CA003013960,910,0
CA003013961,364,0
CA003013PFD,365,0
CA003014921,354,0
CA003014975,729,0
CA003014995,365,0
CA003015400,365,0
CA003015672,365,0
CA003015799,267,0
CA003015800,713,0
CA003015960,365,0
CA003016119,357,0
CA003016120,365,0
CA003016494,759,0
CA003016761,730,0
CA003016800,883,0
CA003016840,1095,0
CA003016845,358,0
CA003016960,1366,0
CA003017280,607,0
CA003017286,364,0
CA003017665,305,0
CA00301B460,361,0
CA00301B8LR,333,0
CA00301C3D4,298,0
CA003020025,277,0
CA003020031,364,0
CA003020040,365,0
CA003020690,571,0
CA003020760,1095,0
CA003022143,336,0
CA003022159,693,0
CA0030221LG,356,0
CA003022400,212,0
CA003022772,726,0
CA003023000,1727,0
CA003023055,354,0
CA003023280,365,0
CA003023720,727,0
CA003023722,362,0
CA003023971,660,0
CA003024920,1093,0
CA003024961,342,0
CA003024962,235,0
CA003025170,365,0
CA003025240,1037,0
CA003025297,346,0
CA003025440,729,0
CA003025441,691,0
CA003025480,730,0
CA003025494,365,0
CA003025762,221,0
CA003025770,195,0
CA003025920,233,0
CA003026009,343,0
CA003026080,365,0
CA003026480,303,0
CA003026530,363,0
CA003026540,354,0
CA003026KNQ,363,0
CA003030525,342,0
CA003030768,726,0
CA003030840,364,0
CA003031090,364,0
CA003031093,1816,0
CA003031320,363,0
CA003031400,1444,0
CA003031652,365,0
CA003031658,362,0
CA003031805,361,0
CA003031875,351,0
CA003031920,365,0
CA003032640,484,0
CA003032642,364,0
CA003032680,1460,0
CA003033240,203,0
CA003033498,343,0
CA003033890,725,0
CA003033897,326,0
CA003034160,365,0
CA003034480,1093,0
CA003034596,365,0
CA003035220,353,0
CA003035340,357,0
CA003036100,161,0
CA003036200,706,0
CA003036240,365,0
CA003036360,657,0
CA003036652,365,0
CA003036681,363,0
CA003036682,710,0
CA003036690,663,0
CA003037520,362,0
CA00303C642,704,0
CA00303F0PP,728,0
CA003040049,705,0
CA003040223,348,0
CA003042148,599,0
CA003044200,228,0
CA003044534,349,0
CA003047365,118,0
