"AR000087418"	7.415728092030335
"AR000087715"	4.8491765551045898
"ASN00053027"	16.730898021308985
"ASN00057009"	48.980821917808214
"ASN00090174"	28.166536203522504
"AYW00086101"	7.1565845409919433
"BFW00012713"	30.581232823837805
"CA001067881"	125.35273972602739
"CA0011011MF"	48.136310819484486
"CA001114620"	8.3759748842598398
"CA001127798"	7.4766283828240159
"CA001146168"	16.451632215553037
"CA001160520"	5.7085899880819211
"CA002101070"	7.1682191780821913
"CA002101290"	6.2125535230908051
"CA002202575"	6.1917808219178081
"CA002303610"	7.9251497005988023
"CA003012205"	12.479774375503625
"CA003013363"	12.376712328767123
"CA003014870"	11.086644141581102
"CA003024668"	9.6749507776421648
"CA003025243"	7.9474405024244676
"CA003035206"	16.857588698017743
"CA003036100"	16.435186607974114
"CA003042040"	14.074770117111337
"CA003057242"	24.394540421126578
"CA003063685"	13.271689497716897
"CA003066FME"	6.4725274725274726
"CA005062327"	10.037371831679108
"CA006045675"	24.179766671684483
"CA006107971"	25.63644787903284
"CA006125766"	24.284313254201177
"CA006133059"	23.642504793160967
"CA006147340"	24.096610899111997
"CA006150829"	22.931209574393453
"CA006154135"	21.000202516040616
"CA006159459"	18.857575770985065
"CA007027700"	31.598356164383564
"CA007030447"	19.539585815081026
"CA007044981"	32.08636260591787
"CA007056201"	29.4310502283105
"CA007062020"	24.598904109589039
"CA008100989"	27.975532776333647
"CA008104501"	31.178743954613125
"CA008300400"	30.042162200311076
"CA008400940"	12.361386138613861
"CA008403044"	48.234068206619199
"CA008403800"	33.556756649071112
"CA008404100"	32.845194484198693
"CD000004709"	28.092526577722097
"CD000004756"	12.315013630608833
"CF000004453"	56.224662896278339
"CH000051334"	2.6848692403486925
"CH000052203"	2.4687926286849473
"CH000052533"	3.2286612696379522
"CH000054483"	25.523648161499644
"CH000054843"	17.286563684057125
"CH000058102"	21.399067028861552
"CO000080241"	75.876671088038009
"CT000004660"	40.530477227452856
"CYE00100074"	8.3598173515981724
"FMW00040502"	112.82370820668693
"FR000007130"	18.670360552420259
"GM000004063"	17.429826466980174
"GM009030500"	22.165890410958905
"GME00102252"	14.082007848856261
"GME00102340"	14.570942139587045
"GME00102348"	31.088538334801417
"GME00111445"	15.974908074981974
"GME00115771"	18.094433518390446
"GME00120946"	44.413631971065193
"GME00120982"	17.152857683473862
"GME00121114"	48.519638300193499
"GME00121150"	15.132456200432593
"GME00121246"	18.398369070790277
"GME00121282"	0.0
"GMW00034050"	17.913841228369805
"GMW00034168"	20.381549929882663
"GMW00034171"	26.186652291560968
"GRE00105238"	16.387739726027398
"HRE00105196"	18.106817422187749
"ITW00034187"	41.70789404204244
"IV000009999"	51.018493150684932
"JA000047401"	31.246645591851074
"JA000047409"	22.300667369160522
"JA000047412"	31.162346329469617
"JA000047423"	33.018410549759331
"JA000047588"	31.36403231471725
"JA000047607"	63.67530734106078
"JA000047610"	26.545626975763962
"JA000047618"	28.925254654021785
"JA000047629"	36.476712328767121
"JA000047632"	53.068044249393026
"JA000047654"	52.31310151036179
"JA000047690"	57.460133473832087
"JA000047742"	54.90439058658238
"JA000047805"	59.357147874956112
"JA000047827"	63.292379292642728
"JA000047830"	67.482613277133837
"JA000047838"	55.836951176677196
"JA000047940"	54.042617960426178
"JAW00043307"	41.540707740160038
"JAW00043310"	44.607507352857034
"JAW00043318"	50.261331960485869
"JAW00043321"	46.090661849565969
"KSW00043201"	33.571913723499108
"KSW00043212"	23.492184759881347
"KSW00043223"	40.389346197406653
"LH000026531"	17.285342465753427
"MOW00013019"	10.63013698630137
"MOW00013022"	10.625748502994012
"MQW00022701"	29.544797041400273
"MX000076393"	15.115129558047306
"NOE00105467"	28.741674464440813
"NOE00105492"	28.253256780510494
"NOE00109746"	26.812165655850475
"NOE00109768"	86.594359890979291
"NOE00109966"	15.531676946264776
"NOE00110285"	21.135213537469781
"NOE00110447"	35.913358475488224
"NOE00111165"	33.972230634097585
"NOE00111363"	12.478082191780821
"NOE00133110"	11.246693379004277
"NOE00133602"	38.928321541472229
"NOE00134166"	24.87945205479452
"NOE00134922"	23.990306745101265
"NZ000093012"	35.412379993159405
"PMW00010701"	52.91893506430587
"ROE00108895"	13.345373217780265
"RPW00041230"	90.175146771037191
"RQC00662823"	51.819863013698637
"RQW00011641"	38.782327441508755
"SPE00119873"	12.294645080946449
"SPE00120233"	17.762739726027394
"SPW00013025"	14.912915505733972
"SW000002485"	14.832191780821917
"SW000002584"	14.472146118721462
"SW000024180"	17.572941301449564
"SWE00115821"	17.643942553929953
"SWE00115876"	20.179447637917008
"SWE00115906"	21.799157007376188
"SWE00115931"	16.311393742421572
"SWE00115986"	12.846153846153843
"SWE00116066"	23.678996897318815
"TH000048407"	44.041897423884315
"TO000005380"	30.300416183333187
"TU000017170"	14.809212307657006
"UKW00015042"	16.082066335490993
"UKW00035048"	15.848437449094844
"UKW00035051"	16.797408765322917
"UPM00033658"	17.129987196380181
"USC00013781"	36.95928694603608
"USC00015420"	32.365921787709496
"USC00023582"	9.5256797583081578
"USC00023975"	8.2699724517906343
"USC00026244"	5.8452242286464244
"USC00026321"	13.567123287671233
"USC00028576"	12.367123287671232
"USC00034711"	32.18904199021781
"USC00036353"	48.141104294478531
"USC00040134"	18.55481727574751
"USC00041960"	6.9116809116809117
"USC00043690"	1.5625
"USC00043937"	3.4533293624202717
"USC00044303"	8.8694669134364066
"USC00044394"	2.5211324920096216
"USC00046198"	3.7438016528925622
"USC00047672"	11.644393404970881
"USC00047933"	20.679858370095193
"USC00048970"	5.8794520547945206
