"AR000087418"	64.434060568776431
"AR000087715"	65.506178459976482
"ASN00053027"	62.148170175445003
"ASN00057009"	46.21976233243273
"ASN00090174"	42.780983939184708
"AYW00086101"	76.229887548860745
"BFW00012713"	25.977606193034589
"CA001067881"	60.456099476213673
"CA0011011MF"	59.918573049916091
"CA001114620"	96.18715052160421
"CA001127798"	96.693098771525939
"CA001146168"	93.162818031784496
"CA001160520"	100.39176310919866
"CA002101070"	168.68353825563545
"CA002101290"	133.77098726047706
"CA002202575"	159.34162804089112
"CA002303610"	152.60676369362696
"CA003012205"	122.35653872164977
"CA003013363"	111.69056061104439
"CA003014870"	119.84900091514758
"CA003024668"	111.51152688386644
"CA003025243"	116.32654233577166
"CA003035206"	97.811228352171867
"CA003036100"	88.7192572264738
"CA003042040"	104.18386605525036
"CA003057242"	88.801849912311823
"CA003063685"	135.67112910864117
"CA003066FME"	116.02427900436641
"CA005062327"	154.88145772113327
"CA006045675"	129.4049817919653
"CA006107971"	118.07831087384091
"CA006125766"	106.00679100556248
"CA006133059"	103.05948579635984
"CA006147340"	105.50090083554484
"CA006150829"	104.0389012406232
"CA006154135"	109.00214979069315
"CA006159459"	104.83035339219433
"CA007027700"	113.68178684039049
"CA007030447"	133.30815736965931
"CA007044981"	102.85256966683615
"CA007056201"	101.74613290065156
"CA007062020"	139.42309173616087
"CA008100989"	107.39496702999762
"CA008104501"	97.347436415674125
"CA008300400"	101.97883425140192
"CA008400940"	89.815627618496563
"CA008403044"	75.369168520855453
"CA008403800"	87.134054974836403
"CA008404100"	84.046597059334147
"CD000004709"	28.444697864681174
"CD000004756"	30.756236307926276
"CF000004453"	13.116215084842453
"CH000051334"	148.93886197988192
"CH000052203"	127.16537390004426
"CH000052533"	110.20245713172623
"CH000054483"	124.53265503379197
"CH000054843"	106.79264406090965
"CH000058102"	99.999600624562802
"CO000080241"	18.31642623054346
"CT000004660"	16.682575499840755
"CYE00100074"	73.104680852348977
"FMW00040502"	8.6812152733698404
"FR000007130"	56.715709872866576
"GM000004063"	77.223755955230502
"GM009030500"	74.652388818547507
"GME00102252"	75.517262569156316
"GME00102340"	76.604418911944776
"GME00102348"	75.250226408391825
"GME00111445"	77.985798195895143
"GME00115771"	74.427810370374942
"GME00120946"	73.352653878585045
"GME00120982"	73.823677668590278
"GME00121114"	77.207102041317071
"GME00121150"	78.123614523595563
"GME00121246"	74.610716988708191
"GME00121282"	51.290956898160665
"GMW00034050"	71.394982173426897
"GMW00034168"	79.82128455523565
"GMW00034171"	78.605207493452525
"GRE00105238"	57.5842468821957
"HRE00105196"	63.986197560750774
"ITW00034187"	76.104279715187701
"IV000009999"	15.5369701102011
"JA000047401"	91.608841296100394
"JA000047409"	97.726790517749151
"JA000047412"	98.013741121604809
"JA000047423"	85.095825305218284
"JA000047588"	93.762323130110659
"JA000047607"	87.129133102623328
"JA000047610"	95.592991886531578
"JA000047618"	93.834859655454082
"JA000047629"	81.41426614885107
"JA000047632"	85.503914154140034
"JA000047654"	76.067642530673282
"JA000047690"	85.184400470258325
"JA000047742"	82.294461775127232
"JA000047805"	73.049818605846355
"JA000047827"	77.155937474520627
"JA000047830"	75.4242447532055
"JA000047838"	72.877098765617561
"JA000047940"	51.502584854334359
"JAW00043307"	83.747524352892356
"JAW00043310"	81.336864691542402
"JAW00043318"	83.43985204337153
"JAW00043321"	76.398946624909073
"KSW00043201"	107.99161098188679
"KSW00043212"	99.096407991659319
"KSW00043223"	88.641499587560162
"LH000026531"	89.465052663404336
"MOW00013019"	48.982590874684384
"MOW00013022"	47.10389390071991
"MQW00022701"	32.763036378481658
"MX000076393"	60.920382220271293
"NOE00105467"	63.711962889224814
"NOE00105492"	48.82204932069137
"NOE00109746"	62.040194698603699
"NOE00109768"	54.727573068329114
"NOE00109966"	94.887151985475953
"NOE00110285"	90.624638064830577
"NOE00110447"	70.408773740740912
"NOE00111165"	64.781053692094645
"NOE00111363"	77.091752934624296
"NOE00133110"	88.427573335337769
"NOE00133602"	47.606124920378861
"NOE00134166"	76.376145526552051
"NOE00134922"	74.707553702671149
"NZ000093012"	32.155587034093514
"PMW00010701"	10.214722023834932
"ROE00108895"	94.713690014605177
"RPW00041230"	13.949676450375636
"RQC00662823"	16.304341129116992
"RQW00011641"	15.068249056004435
"SPE00119873"	55.024293817183448
"SPE00120233"	66.031264423300001
"SPW00013025"	50.770294733966935
"SW000002485"	81.244842238165219
"SW000002584"	67.971706326887599
"SW000024180"	83.365659305488464
"SWE00115821"	68.927146125927209
"SWE00115876"	72.357841037148262
"SWE00115906"	79.532334514847363
"SWE00115931"	94.269586994124609
"SWE00115986"	78.917706649297529
"SWE00116066"	89.328810101366187
"TH000048407"	26.781404317878966
"TO000005380"	16.17712158211825
"TU000017170"	92.227037368544941
"UKW00015042"	53.563316707167921
"UKW00035048"	54.043966026505878
"UKW00035051"	53.667198426123313
"UPM00033658"	93.675162291273423
"USC00013781"	85.076239221214877
"USC00015420"	68.71228092237024
"USC00023582"	77.346090769264677
"USC00023975"	82.093101447749874
"USC00026244"	84.986348940038297
"USC00026321"	77.756832060426817
"USC00028576"	91.082681360124695
"USC00034711"	92.208383919098367
"USC00036353"	97.531931375645641
"USC00040134"	74.296472886529216
"USC00041960"	62.512529017901478
"USC00043690"	73.724722960324215
"USC00043937"	76.262619356280084
"USC00044303"	45.611134592794059
"USC00044394"	84.215829824031019
"USC00046198"	80.337382589441617
"USC00047672"	62.898567197719558
"USC00047933"	57.154861839230279
"USC00048970"	81.202324869864199
"USC00049102"	90.328740609377348
